,Restaurant,User_Name,Location,Time,Stars,Review,Zip_Code
61,"7870 Monticello Ave Rancho Cucamonga, CA 91739",Jake D.,"Santa Monica, CA",7/8/2020,5,"Jonathan! My girlfriend and I came for a spontaneous dinner on a Wednesday night. The waiting time was a bit long because of there only being outdoor seating, but Jonathan made the experience amazing. He was our server for our extended 2 hour dinner, and we couldn't be happier with the server we had. He checked on us consistently and whenever we needed him, he happened to come to the table at the perfect times. He made us laugh throughout our time at P.F. Chang's, and therefore made it THAT MUCH more enjoyable. Thank you so much Jonathan. We will be back to see him!",91739
62,"7870 Monticello Ave Rancho Cucamonga, CA 91739",Rick L.,"Brea, CA",9/25/2019,3,"Dinner at 6:45pm and the place was empty and table service was terrible. I had to ask for drinks after sitting for about 15 min. The servers were more concerned playing grab ass then taking care of our table of 5. The manager seemed to be oblivious. FOOD - Chicken Lettuce Wraps were ok, they sure ave cut back on the chicken fillng. (10.95)Changs Spare Ribs were tough. I'm used to low and slow American BBQ so these were disappointing, except for the sauce which was good. (11.50)Sesame Chicken was just ok. (15.95)Mongolian Beef is always a solid choice here. It was good. (19.95) Crispy Honey Shrimp were delicious (18.50)Beef Sichuan was standard, slightly spicy. (16.50)Lo Mein Combo is better at Panda Express (14.95)Fried Rice Combo was good but kind of dry. (13.50)",91739
63,"7870 Monticello Ave Rancho Cucamonga, CA 91739",Tarvinder S.,"Southridge Village, Fontana, CA",11/18/2020,5,We always order from here and the food is wonderful.  Today we were very impressed with the customer service.  We ordered delivery and they forgot to send one of our items. Their manager Kelly was great. She personally delivered the item to our house and with extra vegetarian items for our guests. Will definitely be coming back.,91739
64,"7870 Monticello Ave Rancho Cucamonga, CA 91739",Monica M.,"Corona, CA",12/2/2020,5,"All I can say is WOW!! The food, the service, the ambiance, it was all impeccable. My husband and I finally went out to a restaurant since Covid to celebrate our anniversary and I couldn't be happier that we chose PF Chang's in Rancho Cucamonga to finally dine-out. We felt so comfortable with all the safety measures this restaurant has put in place. They have also made some wonderful changes to their menu. Some of their cocktails and dishes are true experience right at your table! We will be returning without a doubt!! Thank you to the wonderful manager and staff for an incredible evening!",91739
65,"7870 Monticello Ave Rancho Cucamonga, CA 91739",Johnny V.,"San Bernardino, CA",12/24/2020,1,Well there is no organization with the pick up times...2 hour wait after the scheduled pick up time. Never ordering or going to PFChangs again terrible experience...didn't even get offered a complimentary anything for the wait or refund on the tip.,91739
67,"7870 Monticello Ave Rancho Cucamonga, CA 91739",Jamee B.,"Los Angeles, CA",7/16/2019,1,"I ordered the Buddha's feast with brown rice for take out. They forgot the rice, they forgot the five spice tofu, They forgot the sauce, and they forgot to steam/cook the vegetables. However, I now have a nice bowl of raw veggies I will go home to cook myself later on tonight :)I love P.F. Chang's, but will go to a better location next time.",91739
68,"7870 Monticello Ave Rancho Cucamonga, CA 91739",Meena S.,"Fontana, CA",10/25/2020,5,"We always come here for my family celebrations. The staff is always accommodating and making reservations is so easy. We went again yesterday after such a long time (due to covid-19), and the staff was great! We checked in, the front staff was welcoming and friendly, and they had our table ready! It was chilly in the evening and we asked for the heater. They moved it next to our table. Food tasted great, and drinks were strong. All in all the evening was wonderful due to the accommodating and friendly staff and tasty food!",91739
69,"7870 Monticello Ave Rancho Cucamonga, CA 91739",Lindsay D.,"Fontana, CA",7/20/2019,5,"If you eat here I would ask to be served by waiter Christian. He was a breathe of fresh air.  Extremely attentive, checked on us all through the dining experience.  Super sweet. The food was good also.  Appetizer California Roll, and Mongolian Beef Potstickers both very good.  Entree surf n turf and the Signature Lo Mein with chicken.  Whiskey Sour was good n strong.",91739
70,"7870 Monticello Ave Rancho Cucamonga, CA 91739",Yessi B.,"Rialto, CA",10/16/2020,5,I have gone to this location multiple times and the staff is extremely nice and the food is delicious. Normally gets busy but the staff are pretty quick in sitting you down,91739
71,"7870 Monticello Ave Rancho Cucamonga, CA 91739",Jamarr S.,"San Pablo, CA",9/27/2020,1,"This was a very bad experience tonight here.  Waited to be seated nearly 30 mins after being texted that our table was ready, then we ordered 5 different dishes and all were bad.  P.F. has lost a customer.  I feel like we could have gotten the frozen entrees from the store freezer and it would have tasted better.  Terrible.....",91739
72,"7870 Monticello Ave Rancho Cucamonga, CA 91739",Kd D.,"ARROWHED FARM, CA",6/15/2021,1,"The worst food ever. The food was disgusting. The sweet and sour chicken was rubbery with no flavor. The egg rolls were so tiny. The chicken was sparse in the Kung Pao Chicken and dry, much like the rubber sole of a slipper. Singapore noodles were terrible with very little shrimp or chicken. The vegetable fried rice barely had no veggies. As the food was heavily cooked in oil and had no spice or taste, it all tasted the same. We had made a birthday reservation. It was the worst experience I have ever had. Sadly the food is terrible but two years ago their food was the best. Today it's worst than Frozen Chinese food. The customer service was a huge disappointment as well beginning from the ladies at the check in desk by the door. The waiters are awkward and lack customer service skills. The whole experience is lackluster. And what's with the tiny plates for the entrees? They are the size of of an appetizer plate. A four star place gone to zero stars. Whatever happened to the ghost peppers?! No flavor. Nasty food. Normally in the past the host would pack the left overs but not this time. These people do not seem happy to have customers' business or even be working. Totally bad vibes over all. The food is not the waiters fault though. But it definitely was not a cheerful fun experience.",91739
73,"7870 Monticello Ave Rancho Cucamonga, CA 91739",Sarah L.,"Rancho Cucamonga, CA",3/9/2020,4,"I would definitely give 5 stars but throughout my overall visits either it's girls night out, date night with hubby or big 20+ people of party.. at times the front desk staff weren't very friendly! Either talking on the phone to set reservations nor how they greeted us.Most of the times they're confused between reservations and people who's waiting in lines.Other than that, food is delicious as always. Vibes of the restaurant is very well recommended. it's very clean even thou at times I wonder with so many guests being in and out, how could they keep this place neat and smells good.Anyways, I would still come here but always have extra patience  within me when I booked reservations or checking in with front desks People.",91739
74,"7870 Monticello Ave Rancho Cucamonga, CA 91739",Mark P.,"Rancho Cucamonga, CA",12/15/2019,1,"Not unlike the Olive Garden, where no real Italian would ever go, P.F. Chang's is for people who really don't like Chinese food. Both are deeply Americanized to make them 'friendly' to the inexperienced palette. I truly believe that places like this thrive only due to inexperience with authentic, ethnic cuisines, largely due to inaccessibility.In major metros, almost anything is well represented but in small towns and rural areas, it's almost exclusively chains like these so the food need not compete with 'the real thing' or even just something better. This is garbage, plain & simple. In NYC or Chicago, this wouldn't last a week (except in tourist areas-the old adage about NYC is ""it's impossible to get a bad meal with such massive competition""-but go to Times Square, Rock and other tourist traps and bad food exists even in NYC itself). Treat yourself to Chinese in SGV like the spectacular Chengdu Taste or Red Chilies in RC, you'll never eat this dreck again.",91739
